	Unnamed: 0	id_spatial	Long	Lat	Island	Coral	CCA	Turf	Macro	Other	Grazers	Scrapers	Browsers	Predators	Secondary	Effluent	Sedimentation	New_Development	Habitat_Modification	Invasive_Algae	Fishing_Comm_Total	Fishing_NonComm_Boat_Total	Fishing_NonComm_Shore_Line	Fishing_NonComm_Shore_Net	Fishing_NonComm_Shore_Spear	SST_CLIM_M	SST_STD	CHL_CLIM_M	CHL_ANOM_F	PAR_CLIM_M	PAR_STD	WAV_CLIM_M	WAV_ANOM_F	Complexity	Depth	Regime	Regime1	Regime2	Regime3	Regime5	sqrt_power_x_compexity	log_power_over_depth	complexity_over_depth	Irradiance_x_inv_algae	both_anomolies
99	89	138	-156,9097062	20,92228688	Lanai	8,695275225	1,939192781	44,76832693	34,75112455	8,86302145	1,88973333	0,954892625	10,70789847	1,8489431930000002	5,167113039	0,0	9,685571032999999	3,82e-05	1	0	0,004582800000000001	0,4995577000000001	0,0	0,0	0,469089133	27,004	0,883083	0,127499998	0,09489999699999999	54,80400085	9,120699883	6,541152954	0,240042001	3,225174377232272	13,5	2	0	1	0	0	5,257139132531875	-0,7245762428524509	0,3129758797949831	0,0	0,022779985174773993
100	247	447	-156,0153906	19,64371201	Hawaii	27,6	4,4	62,4	0,0	0,8	36,15063222	12,15640127	71,24857774	6,417984882000001	60,52852692	1414,710693	0,0	0,0239134	1	0	0,0	0,0	0,54605385	0,0	0,0	27,266	0,8348209999999999	0,061700001	0,035599999	40,11780167	8,738200187999999	8,101760864	0,085519001	17,51764709	10,5156	3	0	0	1	0	12,24849168212664	-0,2607784401979075	1,7609691401346572	0,0	0,003044476350080999
101	18	26	-157,2539104	21,17985605	Molokai	1,006711411	4,36241608	79,19463091	2,684563795	10,40268454	0,106318607	0,12617477900000001	0,0	0,0	1,7490192690000002	5135,399902	5,1233468	0,023677	0	0	0,013816899999999998	0,268046	5,622424099999999	0,0	0,3632019	27,075	0,975189	0,115400001	0,059300002000000004	53,95420074	9,429599762	31,11747169	0,085353002	3,1275636039999997	7,0	1	1	0	0	0	11,333108293674087	1,491859303059812	0,5896519434285714	0,0	0,005061433189306005
102	484	815	-159,46382759999997	21,87360717	Kauai	4,344827596	5,758620669	82,42528730000002	4,735632214	2,402298868	18,03355574	0,0	0,8236113279999999	1,4950579430000002	32,56688791	21447,01367	2,4763415	0,1295402	0	0	0,1357379	0,42191629999999997	0,0	0,0	0,902625	27,261999999999997	1,002823	0,09650000199999999	0,086999997	55,23500061	9,907299995	6,004633903999999	0,199579	7,375934699	7,0	2	0	1	0	0	7,0918559962329635	-0,15337866057748992	1,196562099857143	0,0	0,017363372401263
103	73	105	-156,9706457	20,742338699999998	Lanai	5,743243186	8,445945926	84,45945957	0,337837805	1,013513515	9,545062324	0,0	2,127684967	0,47011994100000004	8,28546775	0,0	2,2618902000000003	0,0321216	0	0	0,0580965	0,1574377	0,0	0,0330123	0,145182	27,443	0,9254530000000001	0,0766	0,09489999699999999	53,69810104	8,772100449	6,934280872	0,125395	9,463330030894335	3,0	2	0	1	0	0	8,517961568981969	0,837865064264117	3,487776676964778	0,0	0,011899985123814998
104	240	438	-156,00312150000005	19,82034633	Hawaii	29,47760099	9,312418316	47,66062150000001	9,22044335	2,851261548	5,453595968999998	5,0697289660000004	1,9549863019999998	4,895555731	17,79519898	127,3239594	0,0	0,004335829	0	0	0,0665927	0,325833014	12,48142599	0,0	5,954575986	27,445999999999998	0,887525	0,086099997	0,171900004	54,18859863	8,215999603	12,041119	0,048337	25,10814965	12,3444	5	0	0	0	1	17,730519924848746	-0,02487514318150986	2,1149792334985906	0,0	0,008309130493348
105	328	543	-155,903724	20,18213657	Hawaii	19,2	6,4	73,6	0,0	0,0	9,492482746	0,0	0,0	0,0	12,02298782	339,5305786	11,2963543	0,0036523000000000003	0	0	0,011920299999999998	0,1538116	18,2019768	0,0	4,2435455	27,671	0,915251	0,07150000299999999	0,0079	56,0243988	10,57929993	6,915670872000001	0,051075999000000004	7,033614654	12,8016	3	0	0	1	0	7,453712823790582	-0,6157801857830982	0,6275477013810774	0,0	0,0004035003921000001
106	103	166	-156,89327969999997	20,73680168	Lanai	10,0	5,8	68,0	0,0	16,2	21,48113553	25,79340923	7,817698096	0,920525147	21,71170777	0,0	1,109764175	0,03228345	0	0	0,0	0,0	3,91988395	0,0	0,0	27,424	0,945783	0,08309999900000001	0,122500002	56,38880157	9,211700439	6,4749159810000005	0,170074001	2,5511626819999997	1,8288	3	0	0	1	0	4,795151718226715	1,2642756175356686	1,9417993667979	0,0	0,020834065462648002
107	165	286	-156,64132419999999	21,01613647	Maui	14,1985755	5,4697056029999995	33,91111111	7,853941121	38,1	34,49316378	8,741025817	3,643868383	2,3072185419999998	35,74416646	4482,274943	37,82381818	0,047036067	0	1	0,006808216999999999	0,083897217	0,0	0,0	0,30971835	26,596	0,8973200000000001	0,132100001	0,112599999	54,46630096	9,430800438	14,89881611	0,10913217	19,15281473	10,14984	5	0	0	0	1	17,32781234781729	0,38382381227319157	1,9855302871769407	54,46630096	0,01228828223286783
108	324	539	-155,9601952	19,51595779	Hawaii	9,6	3,2	87,2	0,0	0,0	34,96840032	11,82366567	5,2854477189999995	3,6015	12,06758768	311,2363586	0,0	0,13022930000000002	0	0	0,17750870000000002	0,5170097	29,1233273	3,0096967	7,320576700000001	27,55	0,822759	0,0583	0,0138	44,25730133	6,879199982	13,14192104	0,06047	7,156109862	7,9248	3	0	0	1	0	10,353113145328283	0,5058101173878632	1,0291881008984454	0,0	0,0008344860000000001
109	492	827	-159,2933184	22,08298201	Kauai	1,6835017190000001	17,17171719	70,70707078	4,3771043480000005	0,336700303	0,054909192999999995	0,0	0,0	0,0	2,0962248430000003	0,0	0,0	0,0027050999999999998	0	0	0,05932150000000001	0,4541962000000001	0,0	0,0	0,34609209999999996	26,759	0,9779479999999999	0,09480000300000001	0,098800004	54,29460144	9,880999565	15,97649	0,197893	5,740804895	22,0	1	1	0	0	0	10,377591338885848	-0,31992418670863776	0,3064002225	0,0	0,019551829191572
110	101	161	-156,8830263	20,90882366	Lanai	21,19620254	6,25316456	51,76898732	10,63132912	10,15031646	18,75356513	33,98140018	6,273933249	3,104710317	10,61206214	0,0	22,63233874	0,00016858	0	1	0,004582800000000001	0,49743912	0,0	0,82200606	0,57107714	27,088	0,913776	0,127499998	0,09489999699999999	54,80400085	9,120699883	5,5141496	0,23055820000000005	9,801299745827857	4,15	5	0	0	0	1	7,717511430048988	0,28420910893038753	2,602722830319965	54,80400085	0,021879972488325402
111	597	978	-157,73011409999995	21,27478286	Oahu	7,473408925	10,97005322	49,42652163	28,63601019	1,547095579	4,802550726000001	0,442552025	0,949378377	0,177027087	40,330814200000006	1443,004883	4,036675	0,008850799999999999	0	1	0,29174429999999996	2,52519915	0,0	3,3990192	2,25905225	27,205	0,978141	0,090899996	0,138300002	54,796199800000004	9,286000252000001	4,231730938	0,193045005	11,40017	4,024	2	0	1	0	0	7,243906613524187	0,05033468176007923	3,0815531809145127	54,796199800000004	0,02669812457759001
112	294	503	-155,9591708	19,85330725	Hawaii	49,57493842	9,667786133	26,34255272	12,94252874	0,888844443	6,678222537000001	14,81490035	1,752942761	3,528239065	15,64763259	0,0	0,0	0,002402886	0	0	0,0665927	0,28251128600000003	16,95389313	0,859913343	5,054140243	27,449	0,881266	0,091600001	0,17000000199999998	54,06439972	8,343099594	9,707950728	0,050629143	15,10158225	5,2578	5	0	0	0	1	12,502534428100544	0,6132325241420218	3,062418169196242	0,0	0,008606954411258286
113	463	774	-159,6445065	21,91669543	Kauai	8,177526789	1,707700885	67,63698633	4,072565718	10,93113659	0,100548888	0,065541362	0,0	0,0	2,611062062	0,0	0,9180171999999999	0,0461066	0	0	0,1357379	0,2557333	0,0	0,0	0,8807264000000001	27,47599983	1,036263943	0,131799996	0,059300002000000004	54,40750122	9,458499908	7,7959570000000005	0,128135	2,53421907	10,0	1	1	0	0	0	5,249058953593491	-0,24897982701299334	0,353421907	0,0	0,0075984057562700005
114	268	475	-156,00518280000003	19,63766313	Hawaii	38,4	4,0	47,2	0,0	0,0	21,32663269	3,174910587	0,0	15,93400705	21,3406288	84,8826447	0,0	0,0265927	0	0	0,1023661	0,2072458	29,1233273	0,0	0,0	27,266	0,8348209999999999	0,061700001	0,035599999	40,11780167	8,738200187999999	7,3456220629999995	0,056164	28,37518189	12,8016	3	0	0	1	0	14,689417421934133	-0,5554656650386517	2,2946492539995	0,0	0,001999438343836
115	314	527	-155,9622855	19,54826321	Hawaii	60,06774624	3,786718861	33,63898304	0,414102564	0,946888315	11,22847607	6,559379889	1,5037611000000002	3,716608815	11,53946439	282,9421387	0,0	0,1202396	0	0	0,17750870000000002	0,5388866	18,2019768	0,0	7,0614018	27,55	0,822759	0,0583	0,0138	42,082901	6,82460022	13,20345497	0,052250002000000004	14,694865829990782	11,3	5	0	0	0	1	14,395362247837841	0,15567580977756787	1,388926179645202	0,0	0,0007210500276000001
116	307	520	-155,9446336	19,85431747	Hawaii	29,70384551	20,15766955	46,8058307	0,088933333	1,8176999759999999	6,902620408	9,058148474	1,2624746629999999	4,250558693	23,66856284	186,7418091	0,0	0,00227896	0	0	0,0665927	0,2702987	0,9464024	0,0	6,08699646	27,415	0,8566370000000001	0,091600001	0,17000000199999998	54,06439972	8,343099594	7,915678978	0,050097998	16,08273415	9,4488	5	0	0	0	1	11,628475377190155	-0,17704227595990438	1,8079263133942933	0,0	0,008516659760195994
117	213	389	-156,1487756	20,86595888	Maui	3,4722221610000004	2,777777789	89,93055556	1,388888944	1,73611108	11,3517561	0,131082725	0,0	0,0	5,439057384	1853,2709960000002	11,754263900000002	0,0006873	0	0	0,0134203	0,2005609	16,0479393	0,0	1,6516334	26,428	0,863339	0,0964	0,075099997	51,5766983	9,090000153	42,68212128	0,096523002	17,71525389	10,6	1	1	0	0	0	28,263169254685003	1,3929261260485641	1,7655899896226415	0,0	0,007248877160630994
118	51	76	-156,98358430000005	21,06229084	Molokai	48,63878892	1,174496628	43,00429148	0,0	1,399217238	2,487919883	8,875669111	0,0	2,463511535	7,463345757999999	2603,067627	0,56357665	0,0019154	0	0	0,0168928	0,5877334	0,0	0,0	0,21953065	27,247	0,902208	0,154599994	0,0889	55,71749878	9,361300468	1,5626520000000002	0,05774500000000001	8,828667151	23,3	3	0	0	1	0	3,9190287547866314	-2,7020689826746276	0,42183120819742487	0,0	0,005133530500000001
119	558	923	-157,8371851	21,27729723	Oahu	0,4	0,0	85,6	10,4	3,6	0,0	0,0	0,0	0,0	0,137062253	7554,555176000003	10,607970199999999	0,037827099999999995	1	0	0,3508142	3,0502768	0,0	3,3990192	2,2801387	27,451999999999998	0,9274700000000001	0,10980000300000001	0,098800004	55,79970169	9,481900215	3,268167019	0,17618499699999998	1,44928	0,9144	1	1	0	0	0	2,8292500978698083	1,2737164495984943	2,6785651793525806	0,0	0,017407078408339986
120	555	918	-157,8435896	21,27670895	Oahu	10,8	1,2	88,0	0,0	0,0	4,110671846	2,226659839	7,4101526610000015	1,5470248780000002	7,40576665	1782,535523	6,6795855	0,0180795	0	0	0,3508142	3,0657692	0,0	0,0	2,1050396	27,451999999999998	0,9274700000000001	0,10980000300000001	0,098800004	55,79970169	9,481900215	4,771418	0,162698	10,6863	10,3632	3	0	0	1	0	7,467276757520106	-0,775617534090491	1,1276729195615252	0,0	0,016074563050792
121	216	392	-156,11516269999996	20,83168611	Maui	4,761904791	8,84353744	68,36734687	17,00680274	0,0	14,57534371	0,0	3,42400143	0,503833517	9,810008867	155,6181793	16,7030239	0,0027669	0	0	0,0134203	0,15688229999999995	0,0	0,1353292	1,3080869	26,18	0,8585280000000001	0,095700003	0,079099998	50,65940094	9,09869957	31,61050606	0,09863000400000001	10,67758316	5,5	2	0	1	0	0	19,212868428356394	1,7487414433516182	2,123196938181818	0,0	0,007801633119139993
122	356	583	-155,893206	20,12523456	Hawaii	19,93105967	2,707391667	56,75934807	3,392229344	12,81559603	3,022109201	4,5467338569999995	2,028002514	1,160728844	7,177303191	28,2942142	1,1184746	0,004206399999999999	0	0	0,011920299999999998	0,1868826	1,0921077	0,0	3,9465084000000004	27,496	0,8610770000000001	0,064300001	0,002	56,0243988	10,57929993	6,801821232000001	0,041487001	16,65492809	24,5	5	0	0	0	1	10,958360494708833	-1,2814827129929052	0,7206093097959183	0,0	8,2974002e-05
123	516	859	-158,1283145	21,59335059	Oahu	7,094594506	1,35135132	81,41891902	1,013513515	9,121621637	0,0	0,0	0,089669661	0,0	2,9440925239999998	46676,96484	0,1479835	0,0043199	0	0	1,6804093	0,2868175	0,0	0,0	2,2064297	27,349	0,979324	0,409099996	0,0079	51,55479813	9,530799866	34,328472	0,114015	2,3471900000000003	7,3	1	1	0	0	0	10,719324521334356	1,5481007491490444	0,45851917808219184	0,0	0,0009007185000000002
124	91	143	-156,90085569999997	20,92824857	Lanai	2,36486493	4,054054048999999	56,41891888	5,74324327	27,36486483	40,15698371	37,78534169	0,0	114,17676770000001	13,04786513	0,0	0,0023347	1,1e-06	0	0	0,004582800000000001	0,5122225	0,0	0,0	0,0429263	27,004	0,883083	0,127499998	0,09489999699999999	54,80400085	9,120699883	6,672114	0,237513	11,055941940998883	30,0	2	0	1	0	0	8,968757941193742	-1,5032606304207443	0,4018647313666294	0,0	0,022539982987461
125	161	280	-156,6850255	20,50917655	Kahoolawe	4,0	0,0	84,0	0,0	12,0	23,44906176	8,037610278999999	2,7693893039999997	26,90276207	12,23416119	0,0	0,4718057	0,0	0	0	0,0	0,0	0,0	0,0	0,0	27,609	0,912466	0,076303639	0,197628453	55,62475586	8,959917068	6,866401196	0,16164399699999998	8,080469986756825	10,9728	3	0	0	1	0	7,8962111152950545	-0,46877935768308454	0,8275435610561411	0,0	0,03194545306384664
126	594	970	-157,7998029	21,24695212	Oahu	0,4	0,0	90,0	2,4	7,2	0,0	0,0	0,0	0,0	4,912530254	16725,41797	0,0	0,0031228000000000002	0	0	0,29174429999999996	2,8807726000000002	0,0	0,0	1,728315	27,191	0,9307790000000001	0,10980000300000001	0,098800004	55,79970169	9,481900215	8,015092	0,196207	3,08796	16,4592	1	1	0	0	0	5,724104776497369	-0,7195583269211354	0,24836930105958976	0,0	0,019385252384827998
127	134	235	-156,6938255	20,945675100000006	Maui	26,20601107	1,7806421369999998	42,08826901	0,7208732790000001	28,81017075	9,23002236	6,455739557999999	4,596753388	0,40323136600000004	14,95771312	381,97189330000003	35,79870584	0,10181311800000001	1	0	0,040849300000000005	0,538781495	16,0479393	3,6189803999999994	2,103823974	26,93600082	0,8936650159999999	0,12089999800000001	0,079099998	54,18349838	8,855600357	4,19818306	0,133193001	5,6597032810000005	3,9624	5	0	0	0	1	5,287594301657477	0,057801924635091255	1,680724631788815	0,0	0,010535566112714
128	166	288	-156,63916559999996	21,01495631	Maui	17,01643389	5,009711981000001	37,73985935	4,704160526	34,95926511	40,55211515	12,75132384	9,313008867	3,380668397	31,57340596	4795,869140999999	41,41171359	0,049968344000000005	0	1	0,0	0,0	0,0	0,0	0,0	26,596	0,8973200000000001	0,132100001	0,112599999	54,46630096	9,430800438	13,9286747	0,109378003	14,14881145	3,3528	5	0	0	0	1	14,525937724590634	1,4241538256512516	4,518256815199237	54,46630096	0,012315963028421998
129	155	273	-156,65118600000002	21,00928559	Maui	10,71666667	3,004166667	52,9375	23,03333333	9,608333333	4,900245773	0,001778518	0,044711797000000005	0,0	9,797847805	9096,590087999999	22,68941975	0,03801625	0	1	0,040849300000000005	0,5102786	0,0	0,0	1,86620955	26,631999999999998	0,8987354999999999	0,132100001	0,112599999	54,46630096	9,430800438	14,06879568	0,110010501	7,181419513	10,50036	1	1	0	0	0	10,728593547187911	0,2925497302900955	0,7791560968385846	54,46630096	0,012387182302589499
130	316	529	-155,9367596	19,85020252	Hawaii	59,41789664	7,609736597	25,48788791	0,0	6,539596917999999	1,921134364	3,87555858	0,594440472	2,773866644	20,11486309	565,8842772999999	0,0	0,0024406999999999996	0	0	0,0665927	0,26140855	18,2019768	0,94057845	7,28564025	27,415	0,8566370000000001	0,091600001	0,17000000199999998	54,06439972	8,343099594	7,384759903	0,050294001	8,36043018	3,2004	3	0	0	1	0	8,31411627703721	0,8361426020188905	2,9247688351456067	0,0	0,008549980270588
131	304	517	-155,9700549	19,56905716	Hawaii	28,45227616	8,401303897	59,93281636	0,5996377829999999	0,517011506	5,463872085	4,846805807	0,379653842	2,646735299	12,14546246	4357,309082	0,0	0,1168395	0	0	0,17750870000000002	0,54929025	21,84249548	0,0	5,448525675	27,515	0,8134	0,0583	0,0138	42,082901	6,82460022	12,8735733	0,051272001	12,83371836	10,572000000000001	5	0	0	0	1	13,345013575077989	0,19696763201720696	1,3085242489595157	0,0	0,0007075536138
132	609	1003	-157,71295940000005	21,27377405	Oahu	0,0	2,8	53,6	23,6	20,0	0,0	0,0	0,0	0,0	0,052858712999999995	4244,132324	2,6248538	0,0061765	1	1	0,29174429999999996	2,4308004	0,0	3,3990192	2,2782655	27,205	0,978141	0,090899996	0,138300002	54,796199800000004	9,286000252000001	3,2542169089999997	0,18187600399999998	3,6260800000000004	1,524	1	1	0	0	0	3,8799829585175654	0,7586132084994572	3,035485564304462	54,796199800000004	0,025153451716952005
133	142	243	-156,69278490000005	20,94239063	Maui	18,86712018	2,80714285	45,48412698	1,055555567	31,7217687	8,313827814	2,076689585	10,57594634	0,076220163	13,34725163	636,619812	20,47122127	0,11455065	0	1	0,040849300000000005	0,5362294	16,0479393	5,4284706	2,1213676	27,23600006	0,902474999	0,12089999800000001	0,079099998	54,18349838	8,855600357	3,811278105	0,126660004	7,874940892000001	1,8288	5	0	0	0	1	5,81591505309773	0,734304579455785	4,85287669072616	54,18349838	0,010018806063079993
134	403	676	-155,8389715	19,01857041	Hawaii	2,360544184	2,027210885	85,85714286	2,013605442	4,380952398	0,152722743	0,0	0,0	0,0	3,048258325	0,0	0,0	0,1054114	0	0	0,0650845	0,0411805	18,2019768	0,0	0,8692917	27,46800041	0,8321340079999999	0,084600002	0,033599999	39,99869919	7,090499877999999	12,18980885	0,094521001	17,525267549082766	4,0	1	1	0	0	0	15,027290850929415	1,114305901364371	4,631316887270692	0,0	0,0031759055390789986
135	415	691	-155,349207	20,0496904	Hawaii	27,50450448	6,054054057	50,31981984	12,094594599999999	1,0090090090000001	18,51550624	0,0	16,76827676	4,962483897	17,64086323	2291,831299	48,1953011	0,0380511	0	0	0,0442969	0,0798096	0,0	0,0	0,0	26,581	0,824658	0,088600002	0,067199998	54,11220169	10,23250008	34,10684586	0,10567499699999999	10,891886606695907	12,0	2	0	1	0	0	20,139382897178745	1,0445914727099797	0,9909905505579922	0,0	0,007101359587050005
136	263	469	-156,0083104	19,6406079	Hawaii	22,0	0,8	73,6	0,0	0,8	29,30054637	12,86647449	16,99157062	8,306022399	32,64681077	1358,122315	0,0	0,02655565	0	0	0,1023661	0,20657895	29,1233273	1,50484835	0,0	27,266	0,8348209999999999	0,061700001	0,035599999	40,11780167	8,738200187999999	7,760916233	0,074560001	11,09689873	7,1628	3	0	0	1	0	9,689324936372712	0,08019943250768367	1,6888505514603227	0,0	0,002654335961039999
137	527	872	-158,0770028	21,63570455	Oahu	3,8	1,025	75,1	7,0	13,075	6,019759485	0,065387284	1,709226051	0,007039851	17,61929829	15901,34863	1,3641783	0,0027482	0	1	1,6804093	0,29212165	0,0	0,0	2,08051875	26,878	0,927989	0,172000006	0,0198	53,11500168	9,550200462000001	51,826596	0,096312	9,079939999999999	13,2588	2	0	1	0	0	22,856267807414227	1,3632419708705668	0,7602452710652546	53,11500168	0,0019069776
138	335	551	-155,9024919	20,18117518	Hawaii	19,8	25,8	47,8	0,0	4,2	17,10939605	8,241500562	1,792067241	6,994778183999999	34,62085811	339,5305786	11,22798133	0,00384535	0	0	0,011920299999999998	0,1545881	18,2019768	1,410867675	4,38218045	27,671	0,915251	0,07150000299999999	0,0079	56,0243988	10,57929993	6,915670872000001	0,051075999000000004	9,861330455	5,6388	3	0	0	1	0	8,666797947270377	0,20411870041599106	1,9261776361991911	0,0	0,0004035003921000001
139	416	692	-155,31826830000003	20,03341231	Hawaii	9,60331047	5,170281582	57,94805934	9,964802167	13,85559361	29,67513215	0,009015816	9,888916249	2,547833119	19,57018114	0,0	85,1242142	0,00930075	0	0	0,0442969	0,10469155	0,0	0,0	0,0	26,396	0,857633	0,09000000400000001	0,069200002	52,8689003	10,15890026	35,26390457	0,104501002	11,746054386564484	16,0	2	0	1	0	0	21,2008406798372	0,7902711851277505	0,7966283991602803	0,0	0,007231469547402003
140	235	432	-156,0277185	19,64744062	Hawaii	45,6	6,4	48,0	0,0	0,0	12,10208305	6,4628899220000005	0,0	0,0	26,83030835	0,0	0,0	0,0256298	0	0	0,17750870000000002	0,5340355999999999	18,2019768	0,0	4,850059	27,266	0,8348209999999999	0,061700001	0,035599999	40,11780167	8,738200187999999	12,05419827	0,057534002	21,84627591	7,9248	3	0	0	1	0	16,594985373608036	0,4194159205555732	2,8828835945386633	0,0	0,002048210413665998
141	197	353	-156,4504909	20,70452614	Maui	35,35172864	6,035877367	13,92074363	22,77129811	20,79178082	2,851126213	13,81991009	0,683585349	0,9068400090000001	8,310577152999999	8658,029297	0,38773885	0,09453985	0	0	0,5037156	0,370991975	0,0	0,0	1,7968616000000002	27,669	0,92648	0,08812999699999999	0,009881423	48,90610123	8,25498867	1,0930160279999999	0,171338007	18,53584512	12,2	5	0	0	0	1	4,620929758899781	-2,4124950784254295	1,601298780327869	0,0	0,0016930633231439609
142	55	81	-156,9609818	21,21038864	Molokai	15,88461538	10,65384616	58,69230769	13,03846154	0,0	94,4326158	2,020433058	41,26537326	18,59791985	72,36098983	84,8826447	0,0	0,00192905	0	0	0,0079788	0,05380259999999999	1,405606	0,0	0,0	26,565	0,931942	0,11635000300000001	0,0662	54,48740006	9,586800099	51,7892437	0,093045499	24,61999383	16,8	2	0	1	0	0	36,42581645007242	1,125803590714707	1,524999632738095	0,0	0,0061596120338
143	112	179	-156,8754791	20,90461825	Lanai	44,20792081	5,973597357999999	25,26815179	20,53836634	3,7919416939999997	7,339036587000001	36,77427985	0,384586098	5,2899834839999995	27,8872424	0,0	15,9225467	0,000226933	0	1	0,004582800000000001	0,4965583670000001	0,0	0,0	0,559100533	27,088	0,913776	0,127499998	0,09489999699999999	54,80400085	9,120699883	5,693348	0,23140100000000002	12,075807697058115	8,75	5	0	0	0	1	8,628158760733974	-0,4297552245681148	1,4943780225209276	54,80400085	0,021959954205796998
144	53	79	-156,9650551	21,21366501	Molokai	18,61362709	9,671481257	61,70057848	5,136612517	0,16826923100000002	15,74699055	7,533317715	56,25886261	13,02657456	45,28032816	84,8826447	0,0	0,001801175	0	0	0,0079788	0,05239730000000002	1,405606	0,0	0,0	26,565	0,931942	0,122900002	0,06319999700000001	54,69839859	9,552900314	55,47843552	0,09146499599999999	30,13176134	15,6	2	0	1	0	0	41,55889091548545	1,2687234818029132	1,995625726923077	0,0	0,005780587472805012
145	418	695	-155,2389705	19,99108655	Hawaii	15,19898515	0,0	27,80146853	6,7903150320000005	49,32049246	2,546370631	0,67562576	0,182449585	0,0	7,604762364	19296,6543	42,10770225	0,03104695	0	0	0,0442969	0,20043995	18,2019768	1,8811569	4,614689599999998	26,68	0,8709459999999999	0,088600002	0,073100001	51,77529907	9,886099815	32,53298187	0,10782799900000001	5,704463960588501	6,5	1	1	0	0	0	14,768757716134898	1,6104522246147615	1,0314559939366925	0,0	0,007882226834728
146	380	628	-155,89738549999996	19,36914651	Hawaii	40,74499863	6,998411523	45,89871799	2,22351874	3,092209289	3,5523914569999997	5,64059441	1,811856025	5,309697298	18,53415742	509,2958374	0,0	0,0435091	0	0	0,17750870000000002	0,3176473	10,921076800000002	0,0	6,4365773	27,459	0,8371879999999999	0,07	0,0079	41,78260039999999	6,973499775	12,98104	0,052446000000000007	16,70999974	11,1	5	0	0	0	1	15,162262859643663	0,15654472301452202	1,5954954720720722	0,0	0,0004143234000000001
147	279	486	-155,9807781	19,84388834	Hawaii	31,46357687	9,444645822	39,07372126	8,15547751	11,03103539	5,157500558	7,976003086	0,976706155	6,888927734	43,99084924	962,0032958999999	0,0	0,002420889	0	0	0,0665927	0,300011722	16,17953493	0,0	5,525426189	27,401999999999997	0,8821190000000001	0,091600001	0,17000000199999998	54,06439972	8,343099594	13,00713253	0,052446000000000007	15,03751151	11,4	5	0	0	0	1	14,443061921281458	0,13188450775817565	1,406799255263158	0,0	0,008915820104892001
148	605	996	-157,7176957	21,2721841	Oahu	9,2	6,0	62,4	20,8	1,6	2,236774376	0,266722836	0,0	0,0	4,336904606	4159,2495119999985	0,9132209000000001	0,0021829	0	1	0,29174429999999996	2,4644489	0,0	3,3990192	2,2516751	27,205	0,978141	0,090899996	0,138300002	54,796199800000004	9,286000252000001	3,2542169089999997	0,18187600399999998	12,9928	4,2672	1	1	0	0	0	6,748007584780503	-0,27100620868170094	3,27915260592426	54,796199800000004	0,025153451716952005
149	17	25	-157,2549765	21,18242233	Molokai	1,742160245	0,696864138	91,63763054	5,226480935	0,348432069	0,05307933	1,1304967209999999	0,0	0,0	1,532587031	4852,45752	7,398477099999999	0,0214289	0	0	0,013816899999999998	0,2670578	5,622424099999999	0,0	0,3342443	27,075	0,975189	0,115400001	0,059300002000000004	53,95420074	9,429599762	31,117471000000002	0,085353	1,9759754969999999	11,6	1	1	0	0	0	9,623140403455002	0,9867643318287682	0,2565496118103448	0,0	0,005061433070706001
150	160	279	-156,64645190000005	21,01007349	Maui	9,0	5,8	44,0	26,4	13,4	6,064655425	0,198471476	0,0	0,065504523	7,761141479	5644,695801	38,96088029999999	0,0505843	0	1	0,040849300000000005	0,5025619	10,029883400000001	5,4284706	2,1342955000000003	26,596	0,8973200000000001	0,132100001	0,112599999	54,46630096	9,430800438	13,9286747	0,109378003	14,114069400000002	2,4384	2	0	1	0	0	14,509271383009699	1,742607556769786	6,198355232939633	54,46630096	0,012315963028421998
151	181	315	-156,5637947	21,01638446	Maui	3,666666696	0,999999999	87,66666661	1,999999998	3,666666696	62,95606169	73,34760296	3,259259108	6,496747122	15,04697088	0,0	20,466154100000004	0,0102775	0	0	0,3998432	0,4526803	0,0	0,0	0,3697068	26,54	0,8564350000000001	0,1127	0,110699996	55,41960144	9,544300079	40,31796646	0,111275002	9,264114976	21,4	2	0	1	0	0	20,342768821965993	0,6334062654435778	0,4796315409345795	0,0	0,01231814227629999
152	191	341	-156,47816619999998	20,76039617	Maui	43,28859066	1,677852284	30,53691276	0,0	21,47651006	5,013071585	0,0	0,0	6,171163303999999	17,76492665	0,0	0,0	0,0	0	0	0,5037156	0,4115922000000001	0,0	0,0	1,1669804	27,624000000000002	0,900755	0,08812999699999999	0,009881423	50,99010086	8,615799904	1,469103	0,16059	11,793148	19,5	3	0	0	1	0	4,3352568673890595	-2,58576245511097	0,6560588717948718	0,0	0,00158685771957
153	282	489	-155,97684809999996	19,84594245	Hawaii	28,69228194	6,633943307999999	50,82103655	9,698084291	2,717886675	9,731263188	6,782180897000001	2,508969685	6,183090271	22,571033399999997	962,0032958999999	0,0	0,00247067	0	0	0,0665927	0,29763258	4,40484348	0,90290901	6,52237954	27,401999999999997	0,8821190000000001	0,091600001	0,17000000199999998	54,06439972	8,343099594	12,19353227	0,053072400000000006	17,88223624	5,1816	5	0	0	0	1	15,173699513375222	0,8557917804745108	3,644093762544388	0,0	0,0090223081061448
